name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Pemalang, Indonesia",2026-05-29T07:00:00,25.7,25.7,23.5,87.67,0,0,,0,0,16.9,5.4,175.5,1013,4.6,24.1,93.7,0.3,1,0,Clear,clear-day,
"Pemalang, Indonesia",2026-05-29T08:00:00,26.7,26.7,22.5,77.78,0,0,,0,0,18.4,5.8,167.7,1014,1.9,24.1,287.6,1,3,0,Clear,clear-day,
"Pemalang, Indonesia",2026-05-29T09:00:00,27.7,30.2,22.2,72.02,0,0,,0,0,18.7,5.4,155.4,1014,5.9,24.1,502,1.8,5,0,Clear,clear-day,
"Pemalang, Indonesia",2026-05-29T10:00:00,28.7,31.7,22.3,68.36,0,0,,0,0,17.3,4,148.7,1013,10.9,24.1,653.5,2.4,7,10,Clear,clear-day,
"Pemalang, Indonesia",2026-05-29T11:00:00,29.2,32.2,22,65.21,0,0,,0,0,14.8,2.9,146.6,1013,13.2,24.1,807.9,2.9,8,10,Clear,clear-day,
"Pemalang, Indonesia",2026-05-29T12:00:00,29.6,32.5,21.7,62.56,0,0,,0,0,14.8,1.4,143.2,1011,26.6,24.1,776.6,2.8,8,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-29T13:00:00,29.5,32.1,21.4,61.78,0,0,,0,0,15.5,0.4,144.3,1011,59.1,24.1,671.8,2.4,7,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-29T14:00:00,29.8,32.3,21.1,59.61,0,0,,0,0,16.2,1.1,346.2,1010,71.4,23.9,633.5,2.3,6,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-29T15:00:00,29.5,32.2,21.5,62.16,0,0,rain,0,0,18.4,2.9,356.7,1010,67.9,24.1,482.1,1.7,5,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-29T16:00:00,28.9,31.8,22,66.35,0,0,,0,0,18.7,2.5,0.5,1010,54.2,24.1,359.5,1.3,4,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-29T17:00:00,28.5,31.5,22.4,69.58,0,0,,0,0,16.9,2.5,344.8,1010,57.6,24.1,152.1,0.5,2,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-29T18:00:00,27.6,30.6,23.1,76.51,0,0,,0,0,14.4,0.4,127.6,1011,49,24.1,12.4,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-29T19:00:00,27,29.5,22.9,78.3,0.1,0,rain,0,0,13.3,2.2,155.4,1012,50.6,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-29T20:00:00,26.8,29.1,22.9,79.22,0,0,,0,0,11.5,2.9,173,1013,20.4,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-29T21:00:00,26.4,26.4,22.8,80.62,0,0,,0,0,10.4,3.2,182.9,1013,18,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-05-29T22:00:00,25.9,25.9,23.1,84.57,0,0,,0,0,11.9,3.6,188.6,1013,9.4,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-05-29T23:00:00,26.4,26.4,22.9,81.11,0,0,,0,0,13.3,4.3,188.6,1013,16,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-05-30T00:00:00,26.2,26.2,23,82.58,0,0,,0,0,14.8,4.7,181.5,1013,57,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-30T01:00:00,25.9,25.9,23,84.06,0,0,,0,0,16.6,5.4,178.7,1013,76.1,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-30T02:00:00,24.8,24.8,22.7,88.12,0,0,,0,0,17.3,6.1,177.4,1012,64.2,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-30T03:00:00,24.6,24.6,22.7,89.18,0,0,,0,0,18,6.1,178.1,1012,44.4,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-30T04:00:00,24.4,24.4,22.9,91.36,0,0,,0,0,18,6.1,174,1012,54.8,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-30T05:00:00,24.4,24.4,22.4,88.63,0,0,,0,0,18.4,6.8,173.3,1012,50.6,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-30T06:00:00,24.4,24.4,22.5,89.17,0,0,,0,0,18.4,6.8,172.2,1013,73,24.1,0.9,0,0,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-30T07:00:00,24.5,24.5,22.4,88.1,0,0,,0,0,18.7,6.5,173.1,1013,64.3,24.1,84.3,0.3,1,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-30T08:00:00,25.8,25.8,21.8,78.6,0,0,,0,0,18.7,5.8,171.9,1014,58.8,24.1,308.1,1.1,3,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-30T09:00:00,27.2,29,20.9,68.49,0,0,,0,0,17.6,4.7,168.3,1014,66.7,24.1,469.1,1.7,5,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-30T10:00:00,28.3,30.2,20.5,62.66,0,0,,0,0,16.9,4,164.5,1014,49.9,24.1,659.8,2.4,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-30T11:00:00,29.1,31.2,20.7,60.56,0,0,,0,0,16.2,2.9,161.4,1013,59.5,24.1,808.1,2.9,8,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-30T12:00:00,29.4,31.9,21.3,61.76,0,0,,0,0,14.8,0.7,154.8,1012,65.8,24.1,792.6,2.9,8,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-30T13:00:00,29.4,32,21.4,62.14,0,0,,0,0,15.5,1.4,14.1,1011,59.5,24.1,712.9,2.6,7,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-30T14:00:00,29.9,32.9,21.8,61.87,0,0,,0,0,17.6,2.9,17.3,1010,55,24.1,633.2,2.3,6,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-30T15:00:00,29.4,32.6,22.2,65.25,0,0,,0,0,19.1,4,26,1010,57.1,24.1,499.7,1.8,5,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-30T16:00:00,28.4,31.5,22.6,70.84,0,0,,0,0,18.7,3.2,37.8,1010,43.3,24.1,347.7,1.3,3,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-30T17:00:00,28.5,31.9,23,72.16,0,0,,0,0,16.9,2.9,55.2,1011,31,24.1,153.4,0.6,2,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-30T18:00:00,26.8,29.2,23.1,80.19,0,0,,0,0,13.7,2.9,86.9,1011,34.6,24.1,13.9,0.1,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-30T19:00:00,26,26,23.2,84.58,0,0,,0,0,13,2.9,117.8,1012,50.3,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-30T20:00:00,26.1,26.1,23.3,84.59,0,0,,0,0,12.6,3.6,132.1,1012,42.7,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-30T21:00:00,25.8,25.8,23.5,87.15,0,0,,0,0,12.6,3.6,136.2,1013,24.9,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-30T22:00:00,25.2,25.2,23.3,89.23,0,0,,0,0,11.5,4,149.7,1013,4.5,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-05-30T23:00:00,24.8,24.8,23.2,90.83,0,0,,0,0,11.2,3.6,156.9,1013,20.4,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-31T00:00:00,24.8,24.8,23.2,90.83,0,0,,0,0,11.2,3.2,163.5,1013,41.3,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-31T01:00:00,24.8,24.8,23.2,90.83,0,0,,0,0,11.2,3.2,173,1012,31.6,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-31T02:00:00,24.1,24.1,22.7,91.9,0,0,,0,0,11.9,3.6,174.3,1012,49.1,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-31T03:00:00,23.8,23.8,22.5,92.44,0,0,,0,0,12.2,4.3,174.6,1011,64.4,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-31T04:00:00,23.3,23.3,22.3,94.12,0,0,,0,0,13,4.7,177,1012,83,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-31T05:00:00,23.3,23.3,21.8,91.29,0,0,,0,0,14,4.7,180.4,1012,80.4,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-31T06:00:00,23.3,23.3,21.9,91.85,0,0,,0,0,14.8,5,173,1012,77.7,24.1,0.8,0,0,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-31T07:00:00,24,24,21.9,88.06,0,0,,0,0,16.2,5.4,169.6,1013,78.3,24.1,89.8,0.3,1,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-31T08:00:00,24.9,24.9,21.9,83.44,0,0,,0,0,16.9,5.4,166.3,1013,82.7,24.1,264.1,1,3,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-31T09:00:00,26.5,26.5,21.6,74.5,0,0,,0,0,16.9,5.4,164.7,1014,80.9,24.1,485.8,1.7,5,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-31T10:00:00,27.7,29.8,21.3,68.17,0,0,,0,0,15.8,4.3,162.5,1013,73.6,24.1,657.2,2.4,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-31T11:00:00,28.5,30.5,20.7,62.71,0,0,,0,0,14,2.2,171.2,1012,74.4,24.1,730.8,2.6,7,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-31T12:00:00,29.2,31.2,20.5,59.47,0,0,rain,0,0,14.4,0.4,214.7,1012,80.5,24.1,777.5,2.8,8,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-31T13:00:00,29.3,31.5,20.8,60.24,0,0,,0,0,15.5,0.7,2,1011,65.3,22.2,701.9,2.5,7,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-31T14:00:00,29.3,31.7,21.1,61.36,0.1,0,rain,0,0,17.6,1.8,1.5,1010,68.8,22.7,602.7,2.2,6,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-31T15:00:00,28.9,31.4,21.5,64.35,0.1,0,rain,0,0,18.4,1.4,29.2,1010,64.9,24.1,502.7,1.8,5,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-31T16:00:00,28.5,31.4,22.2,68.74,0,0,,0,0,17.6,1.1,90.5,1010,74.7,24.1,278.1,1,3,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-31T17:00:00,27.4,29.8,22.2,73.3,0.1,0,rain,0,0,16.6,1.1,89.9,1011,71.8,24.1,129.1,0.5,1,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-31T18:00:00,27,29.6,23.1,79.25,0,0,,0,0,13.7,1.8,138.2,1011,73,24.1,12.8,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-31T19:00:00,26.3,26.3,23.7,85.63,0,0,,0,0,11.9,3.2,155.6,1012,76.2,21.5,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-31T20:00:00,26.4,26.4,23.2,82.6,0,0,,0,0,14,4,170.5,1013,73.9,19.5,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-31T21:00:00,25.8,25.8,23,84.56,0,0,,0,0,15.1,4.3,173.6,1013,41.1,22.2,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-31T22:00:00,25.6,25.6,22.9,85.05,0,0,,0,0,15.1,4.7,179.8,1013,26.5,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-31T23:00:00,25.4,25.4,22.6,84.51,0,0,,0,0,15.1,4.7,183.6,1013,36.8,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-01T00:00:00,25.4,25.4,22.7,85.03,0,0,,0,0,15.1,5,182.1,1013,37.7,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-01T01:00:00,25.3,25.3,22.9,86.58,0,0,,0,0,14.8,5,179.2,1013,50.4,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-01T02:00:00,25.1,25.1,22.8,87.09,0,0,,0,0,15.1,4.7,178.1,1013,70.1,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-01T03:00:00,24.5,24.5,22.5,88.64,0,0,,0,0,13.7,4.7,181.6,1013,76.4,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-01T04:00:00,24,24,22.5,91.33,0,0,,0,0,13.7,4.3,179.6,1013,81.7,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-01T05:00:00,24.5,24.5,22.5,88.64,0,0,,0,0,13,4.3,176,1013,83.5,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-01T06:00:00,24.4,24.4,22.6,89.71,0,0,,0,0,12.6,3.6,156.8,1014,88.8,24.1,0.6,0,0,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-01T07:00:00,24.3,24.3,22.1,87.55,0.1,0,rain,0,0,14.4,4,136.4,1014,95.5,24.1,72.2,0.3,1,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T08:00:00,25.5,25.5,22.5,83.5,0,0,,0,0,15.1,4.3,130,1014,93.6,24.1,240.9,0.9,2,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T09:00:00,26.8,28.9,22.4,76.86,0,0,,0,0,16.2,4.3,128,1014,92.3,24.1,476,1.7,5,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T10:00:00,28.6,31.8,22.6,70.03,0.1,0,rain,0,0,15.5,4,130.7,1014,95.7,24.1,618.3,2.2,6,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T11:00:00,28.8,31.9,22.4,68.38,0.1,0,rain,0,0,15.8,2.2,127.9,1013,97.9,24.1,763.7,2.7,8,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T12:00:00,29.2,32.5,22.4,66.82,0.1,0,rain,0,0,16.2,1.1,64.1,1012,99.1,24.1,825.1,3,8,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T13:00:00,29.3,33,22.9,68.48,0.1,0,rain,0,0,16.9,2.2,4,1011,97.9,24.1,709.8,2.6,7,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T14:00:00,29,32.4,22.7,68.84,0,0,rain,0,0,20.2,2.9,1.1,1011,98.7,23.2,611.7,2.2,6,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T15:00:00,28.5,31.7,22.7,70.86,0.1,0,rain,0,0,20.9,1.8,347.3,1011,97.2,24.1,463,1.7,5,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T16:00:00,28.1,31.2,22.8,72.97,0.2,0,rain,0,0,21.2,0.4,76.5,1011,99.6,24.1,303.2,1.1,3,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T17:00:00,27.2,29.7,22.7,76.45,0.1,0,rain,0,0,18.7,1.1,76.6,1012,99.3,24.1,113.2,0.4,1,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T18:00:00,27,29.4,22.8,77.82,0.1,0,rain,0,0,15.5,1.4,100.7,1012,98.8,24.1,11.2,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T19:00:00,27,29.7,23.5,81.19,0.1,0,rain,0,0,12.2,2.5,150.7,1013,96.3,24.1,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T20:00:00,26.7,26.7,23.8,84.14,0,0,,0,0,13.7,3.6,168.6,1013,97.9,24.1,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T21:00:00,26.7,26.7,23.6,83.14,0,0,,0,0,13.3,3.2,180.7,1014,98.9,24.1,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T22:00:00,26.5,26.5,23.6,84.12,0,0,,0,0,13.3,4.3,188,1014,100,20.4,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-01T23:00:00,26.1,26.1,23.5,85.61,0,0,,0,0,14.4,4.3,186.2,1014,99.9,19.2,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-02T00:00:00,25.8,25.8,23.5,87.15,0,0,,0,0,15.1,5.4,182.7,1014,99.1,24.1,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-02T01:00:00,25.5,25.5,23.3,87.65,0,0,,0,0,15.8,5.8,178.8,1013,98.3,23.6,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-02T02:00:00,24.8,24.8,22.9,89.2,0,0,,0,0,16.9,5.8,176.9,1013,97.3,24.1,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-02T03:00:00,24.6,24.6,22.7,89.18,0,0,,0,0,16.9,5.8,173.3,1013,99.2,24.1,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-02T04:00:00,24.6,24.6,22.7,89.18,0,0,,0,0,16.9,5.4,172.8,1013,100,24.1,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-02T05:00:00,24.1,24.1,22.5,90.79,0,0,,0,0,16.9,5,170.7,1013,99.1,24.1,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-02T06:00:00,23.8,23.8,22.3,91.32,0,0,,0,0,16.9,5,167.1,1013,99.9,24.1,0.7,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-02T07:00:00,24.3,24.3,22.5,89.7,0,0,,0,0,17.6,5.8,165.1,1014,100,24.1,89.2,0.3,1,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-02T08:00:00,25.5,25.5,22.1,81.5,0,0,,0,0,17.3,5.4,156.8,1014,100,24.1,297.4,1.1,3,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-02T09:00:00,27.2,29.4,21.9,72.82,0,0,,0,0,16.2,4.3,140.4,1014,99.6,24.1,513.2,1.8,5,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-02T10:00:00,28.8,31.4,21.6,65.12,0,0,,0,0,15.1,3.2,116.9,1013,96.1,24.1,641.4,2.3,6,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-02T11:00:00,29.6,32.5,21.7,62.56,0,0,,0,0,15.1,2.9,120.5,1013,40.3,24.1,788.2,2.8,8,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-02T12:00:00,30,32.9,21.6,60.76,0,0,,0,0,15.1,2.5,133.5,1012,41.2,24.1,736.5,2.7,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-02T13:00:00,30,33.1,21.9,61.89,0.1,0,rain,0,0,16.2,1.1,122.9,1011,54.1,24.1,695.8,2.5,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-02T14:00:00,29.8,33.2,22.3,64.15,0.1,0,rain,0,0,18.4,1.1,109.3,1010,54,24.1,611.4,2.2,6,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-02T15:00:00,29.2,32.5,22.4,66.82,0.1,0,rain,0,0,20.5,1.4,42.1,1010,59.9,22.4,493.5,1.8,5,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-02T16:00:00,28.3,31.4,22.7,71.69,0,0,rain,0,0,20.2,1.8,44.9,1010,39,22.3,290.2,1,3,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-02T17:00:00,27.9,30.8,22.6,72.94,0,0,,0,0,18.7,1.8,64.6,1010,22.6,23.3,142.7,0.5,1,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-02T18:00:00,27.8,30.7,22.8,74.26,0,0,,0,0,15.1,1.8,98.1,1010,26.7,24.1,10.6,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-02T19:00:00,26.7,26.7,23.6,83.14,0,0,,0,0,14,1.4,123.4,1011,19.5,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-02T20:00:00,26.4,26.4,23.8,85.64,0,0,,0,0,11.9,1.4,161.6,1012,20.9,19.3,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-02T21:00:00,26.3,26.3,23.7,85.63,0.1,0,rain,0,0,10.8,2.5,192.4,1012,23.4,18.5,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-02T22:00:00,26.1,26.1,23.6,86.13,0.1,0,rain,0,0,12.2,4,202.4,1013,37.4,18.4,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-02T23:00:00,25.7,25.7,23.2,86.09,0.1,0,rain,0,0,13,4.7,193.6,1013,52.2,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-03T00:00:00,25.9,25.9,23.2,85.08,0.1,0,rain,0,0,13.7,5,184.6,1013,37.5,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-03T01:00:00,25.4,25.4,23.1,87.11,0,0,,0,0,13.7,5.4,178.6,1012,36.9,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-03T02:00:00,25.3,25.3,22.7,85.54,0,0,,0,0,14.8,5,174.3,1012,26.7,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-03T03:00:00,24.8,24.8,22.5,87.06,0,0,,0,0,15.1,5,166,1012,21.5,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-03T04:00:00,24.8,24.8,22.4,86.53,0,0,,0,0,15.1,4.7,163.4,1012,12.1,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-03T05:00:00,25.4,25.4,22.8,85.55,0,0,,0,0,14.8,5,172.7,1012,14.7,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-03T06:00:00,25.2,25.2,22.6,85.53,0,0,,0,0,14.8,5,172.6,1012,14.2,24.1,0.6,0,0,0,Clear,clear-day,
"Pemalang, Indonesia",2026-06-03T07:00:00,25,25,22.4,85.51,0,0,,0,0,15.1,5,169.2,1013,12.9,24.1,87.6,0.3,1,0,Clear,clear-day,
"Pemalang, Indonesia",2026-06-03T08:00:00,25.9,25.9,22.4,81.05,0,0,,0,0,15.1,4.7,161.5,1013,10.1,24.1,277,1,3,0,Clear,clear-day,
"Pemalang, Indonesia",2026-06-03T09:00:00,27.2,29.7,22.7,76.45,0,0,,0,0,14.4,4.3,149.8,1013,16,24.1,445.5,1.6,4,0,Clear,clear-day,
"Pemalang, Indonesia",2026-06-03T10:00:00,28.5,31.4,22.3,69.16,0,0,,0,0,13.7,2.2,131,1013,28.4,24.1,650.4,2.3,7,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-03T11:00:00,29,32.1,22.3,67.18,0,0,,0,0,13,1.1,32.1,1012,47.4,24.1,675.7,2.4,7,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-03T12:00:00,29.6,32.9,22.3,64.89,0,0,,0,0,14.4,2.2,351.4,1011,49.6,24.1,668.6,2.4,7,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-03T13:00:00,29.7,33.5,22.9,66.92,0,0,,0,0,15.5,3.6,346.6,1010,62.5,24.1,615.8,2.2,6,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-03T14:00:00,29.6,33.7,23.3,68.95,0.1,0,rain,0,0,18,4.7,346.9,1009,61.8,24.1,669.6,2.4,7,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-03T15:00:00,29.4,33.6,23.5,70.6,0,0,,0,0,19.4,4.7,349.3,1009,48.5,24.1,480.8,1.7,5,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-03T16:00:00,28.6,32.3,23.4,73.5,0,0,,0,0,19.8,3.6,358.8,1010,47.9,24.1,281.3,1,3,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-03T17:00:00,28,31.3,23.2,75.2,0,0,,0,0,16.9,4.3,354.1,1010,53.9,24.1,146.6,0.5,1,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-03T18:00:00,27,30.1,24.2,84.68,0,0,,0,0,13.7,2.2,3.7,1010,43.5,24.1,11.2,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-03T19:00:00,26.7,26.7,24,85.16,0,0,,0,0,11.9,1.8,66.5,1011,44.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-03T20:00:00,26.6,26.6,24.3,87.22,0,0,,0,0,10.8,2.5,92.4,1012,70.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-03T21:00:00,26.6,26.6,24.5,88.27,0,0,,0,0,10.1,2.9,109.6,1013,81.5,19,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-03T22:00:00,26,26,23.9,88.22,0,0,,0,0,9.7,2.9,141.3,1013,74.4,18.8,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-03T23:00:00,26.7,26.7,24.5,87.75,0,0,,0,0,11.2,3.2,167.5,1013,76.9,18.7,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-04T00:00:00,26.5,26.5,24.5,88.79,0,0,,0,0,11.2,2.9,175.6,1012,31.7,19.5,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-04T01:00:00,26.1,26.1,24.4,90.37,0,0,,0,0,11.2,2.9,167.8,1012,10.9,24.1,0,0,0,10,Clear,clear-night,
