name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Pemalang, Indonesia",2026-07-16T19:00:00,74.9,74.9,67.7,78.33,0,10,,0,0,5.6,4,178.5,1012,65.1,15,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-16T20:00:00,74.1,74.1,67.5,79.74,0,3,,0,0,5.7,4.3,180.1,1012.3,53.3,15,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-16T21:00:00,73.4,73.4,67.3,81.18,0,3,,0,0,5.9,4.6,181.7,1012.7,41.5,15,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-16T22:00:00,72.6,72.6,67,82.66,0,3,,0,0,6,4.9,183.3,1013,29.7,15,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-16T23:00:00,72.1,72.1,66.6,82.96,0,3,,0,0,5.8,4.8,184.2,1012.7,21.7,13.9,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-17T00:00:00,71.5,71.5,66.2,83.27,0,3,,0,0,5.6,4.6,185,1012.3,13.6,12.8,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-17T01:00:00,71,71,65.7,83.59,0,3,,0,0,5.4,4.5,185.9,1012,5.6,11.7,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-17T02:00:00,70.5,70.5,65.3,83.73,0,0,,0,0,5.2,4.4,182.7,1012,5.7,11.7,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-17T03:00:00,70,70,64.9,83.88,0,0,,0,0,5.1,4.3,179.5,1012,5.8,11.6,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-17T04:00:00,69.5,69.5,64.5,84.02,0,0,,0,0,4.9,4.3,176.3,1012,5.9,11.6,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-17T05:00:00,70.8,70.8,64.8,81.34,0,0,,0,0,5.1,4,177.7,1012.3,5.7,12.7,8,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-17T06:00:00,72.1,72.1,65.1,78.76,0,0,,0,0,5.2,3.8,179.2,1012.7,5.4,13.8,16,0.1,0,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-17T07:00:00,73.3,73.3,65.4,76.27,0,0,,0,0,5.4,3.6,180.6,1013,5.2,15,24,0.1,0,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-17T08:00:00,77.9,77.9,65,64.57,0,3,,0,0,4.9,3.2,236,1013,5.1,15,183,0.7,2,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-17T09:00:00,82.4,84.1,64.6,54.82,0,3,,0,0,4.5,2.8,291.5,1013,5.1,15,342,1.2,3,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-17T10:00:00,87,88.4,64.1,46.67,0,3,,0,0,4,2.5,346.9,1013,5,15,501,1.8,5,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-17T11:00:00,87.6,89.1,64.3,46.07,0,3,,0,0,4.8,4,358.2,1012,12.9,15,616.7,2.2,6,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-17T12:00:00,88.2,89.8,64.5,45.49,0,3,,0,0,5.5,5.6,9.5,1011,20.9,15,732.3,2.7,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-17T13:00:00,88.8,90.5,64.7,44.92,0,3,,0,0,6.3,7.2,20.8,1010,28.8,15,848,3.1,8,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-17T14:00:00,86.8,88.8,65.4,49.04,0,32,,0,0,7.4,6.1,57.5,1009.7,43.9,15,694.3,2.5,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-17T15:00:00,84.8,87.1,66.1,53.57,0,32,,0,0,8.5,5.1,94.3,1009.3,58.9,15,540.7,2,5,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-17T16:00:00,82.8,85.4,66.8,58.53,0,32,,0,0,9.6,4,131,1009,74,15,387,1.4,4,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-17T17:00:00,79.9,79.9,66.8,64.41,0,32,,0,0,9.3,4.6,146.2,1009.7,82.7,14.6,258,0.9,3,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-17T18:00:00,77,77,66.8,70.95,0,32,,0,0,9,5.2,161.5,1010.3,91.3,14.2,129,0.5,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-17T19:00:00,74,74,66.8,78.26,0.004,32,rain,0,0,8.7,5.8,176.7,1011,100,13.8,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-17T20:00:00,73.4,73.4,66.6,79.35,0,3,,0,0,8.7,5.8,176.9,1011.3,100,14.2,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-17T21:00:00,72.7,72.7,66.4,80.46,0,3,,0,0,8.7,5.8,177,1011.7,100,14.6,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-17T22:00:00,72.1,72.1,66.1,81.6,0,3,,0,0,8.7,5.8,177.2,1012,100,15,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-17T23:00:00,71.6,71.6,65.3,80.72,0,3,,0,0,8.1,5.5,177.1,1011.7,99.9,15,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-18T00:00:00,71.1,71.1,64.6,79.84,0,3,,0,0,7.4,5.2,177.1,1011.3,99.8,15,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-18T01:00:00,70.6,70.6,63.8,78.97,0,3,,0,0,6.7,4.9,177,1011,99.7,15,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-18T02:00:00,70.3,70.3,63.5,79.11,0,0,,0,0,6.9,5.1,177.5,1011,80.2,15,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-18T03:00:00,70,70,63.3,79.26,0,0,,0,0,7,5.2,177.9,1011,60.6,15,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-18T04:00:00,69.7,69.7,63.1,79.4,0,0,,0,0,7.2,5.4,178.4,1011,41.1,15,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-18T05:00:00,70.8,70.8,63.3,77.18,0,0,,0,0,6.9,4.9,178.9,1011.3,29.1,15,8,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-18T06:00:00,71.9,71.9,63.5,75.03,0,0,,0,0,6.7,4.5,179.4,1011.7,17,15,16,0.1,0,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-18T07:00:00,72.9,72.9,63.8,72.96,0,0,,0,0,6.5,4,179.9,1012,5,15,24,0.1,0,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-18T08:00:00,77.6,77.6,63.2,61.23,0,3,,0,0,6.6,3.1,193,1011.7,4.5,15,182.7,0.7,2,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-18T09:00:00,82.2,83.2,62.6,51.54,0,3,,0,0,6.8,2.2,206.1,1011.3,3.9,15,341.3,1.2,3,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-18T10:00:00,86.8,87.3,62,43.5,0,3,,0,0,6.9,1.3,219.2,1011,3.4,15,500,1.8,5,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-18T11:00:00,87.8,88.2,62,42.2,0,3,,0,0,6.7,1.9,263.7,1010,10.7,15,608,2.2,6,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-18T12:00:00,88.7,89.2,62,40.94,0,3,,0,0,6.5,2.4,308.3,1009,18,15,716,2.6,7,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-18T13:00:00,89.7,90.1,62,39.72,0,3,,0,0,6.3,2.9,352.8,1008,25.3,15,824,3,8,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-18T14:00:00,88.4,89,62.5,42.2,0,26,,0,0,6.5,3.7,49.3,1007.7,46.9,15,729.3,2.6,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-18T15:00:00,87.1,87.9,63.1,44.85,0,26,,0,0,6.7,4.4,105.9,1007.3,68.5,15,634.7,2.3,6,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-18T16:00:00,85.7,86.9,63.6,47.67,0,26,,0,0,6.9,5.1,162.4,1007,90.1,15,540,1.9,5,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-18T17:00:00,81.8,83.4,64.4,55.65,0,26,,0,0,8.6,5.7,169.6,1007.7,86.2,13.8,360,1.3,4,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-18T18:00:00,77.8,77.8,65.1,65.1,0,26,,0,0,10.4,6.3,176.8,1008.3,82.3,12.7,180,0.6,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-18T19:00:00,73.8,73.8,65.9,76.32,0,26,,0,0,12.1,6.9,184,1009,78.4,11.5,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-18T20:00:00,73.1,73.1,65.9,78.19,0,3,,0,0,10.3,6.1,179.9,1009.7,85.6,12.7,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-18T21:00:00,72.4,72.4,65.9,80.11,0,3,,0,0,8.5,5.3,175.9,1010.3,92.8,13.8,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-18T22:00:00,71.7,71.7,65.9,82.08,0,3,,0,0,6.7,4.5,171.8,1011,100,15,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-18T23:00:00,71.3,71.3,65.6,82.23,0,3,,0,0,6.5,4.5,173.4,1010.7,98.3,14.7,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-19T00:00:00,70.9,70.9,65.2,82.37,0,3,,0,0,6.3,4.6,175.1,1010.3,96.5,14.4,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-19T01:00:00,70.4,70.4,64.8,82.51,0,3,,0,0,6,4.7,176.7,1010,94.8,14.1,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-19T02:00:00,70.2,70.2,64.5,82.32,0,0,,0,0,6.2,4.8,177.7,1009.7,78.3,14.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-19T03:00:00,70,70,64.2,82.14,0,0,,0,0,6.3,4.8,178.7,1009.3,61.9,14.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-19T04:00:00,69.7,69.7,63.9,81.95,0,0,,0,0,6.5,4.9,179.7,1009,45.4,14,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-19T05:00:00,70.8,70.8,64.2,79.65,0,0,,0,0,7,4.8,178.7,1009.3,63.6,14.4,8,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-19T06:00:00,71.9,71.9,64.4,77.43,0,0,,0,0,7.5,4.6,177.7,1009.7,81.8,14.7,16,0.1,0,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-19T07:00:00,72.9,72.9,64.7,75.29,0,0,,0,0,8.1,4.5,176.7,1010,100,15,24,0.1,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-19T08:00:00,77.4,77.4,64.2,63.84,0,7,,0,0,7.8,3.7,176.7,1010,70.7,15,169.7,0.6,2,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-19T09:00:00,81.8,83.2,63.7,54.28,0,7,,0,0,7.6,3,176.7,1010,41.4,15,315.3,1.2,3,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-19T10:00:00,86.3,87.3,63.2,46.27,0,7,,0,0,7.4,2.2,176.7,1010,12.1,15,461,1.7,5,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-19T11:00:00,86.9,87.9,63.3,45.49,0,7,,0,0,6.6,2.5,233.9,1009,40.3,15,547.7,2,5,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-19T12:00:00,87.5,88.5,63.3,44.72,0,7,,0,0,5.9,2.7,291.1,1008,68.5,15,634.3,2.3,6,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-19T13:00:00,88.1,89.1,63.4,43.97,0.004,7,rain,0,0,5.1,2.9,348.3,1007,96.7,15,721,2.6,7,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-19T14:00:00,85.1,86.6,64.4,50.14,0,13,,0,0,5.9,3.9,298,1007,81.7,15,535,1.9,5,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-19T15:00:00,82.1,84,65.5,57.23,0,13,,0,0,6.6,4.8,247.6,1007,66.7,15,349,1.3,3,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-19T16:00:00,79.1,79.1,66.5,65.39,0.008,13,rain,0,0,7.4,5.8,197.3,1007,51.7,15,163,0.6,2,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-19T17:00:00,77,77,66.4,69.65,0,13,,0,0,8.7,6.2,187.8,1007.7,41.3,14.3,108.7,0.4,1,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-19T18:00:00,75,75,66.2,74.23,0,13,,0,0,10.1,6.6,178.3,1008.3,31,13.6,54.3,0.2,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-19T19:00:00,72.9,72.9,66.1,79.16,0.004,13,rain,0,0,11.4,6.9,168.8,1009,20.6,13,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-19T20:00:00,72.2,72.2,65.7,80.09,0,3,,0,0,9.8,6.3,172.4,1009.7,19.5,13.6,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-19T21:00:00,71.4,71.4,65.3,81.04,0,3,,0,0,8.1,5.6,176.1,1010.3,18.5,14.3,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-19T22:00:00,70.6,70.6,64.8,82.01,0,3,,0,0,6.5,4.9,179.7,1011,17.4,15,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-19T23:00:00,70.3,70.3,64.6,82.16,0,3,,0,0,6.3,4.6,179.7,1010.7,16.4,15,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-20T00:00:00,70,70,64.4,82.31,0,3,,0,0,6,4.3,179.8,1010.3,15.3,15,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-20T01:00:00,69.7,69.7,64.1,82.46,0,3,,0,0,5.8,4,179.8,1010,14.3,15,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-20T02:00:00,69.4,69.4,63.9,82.96,0,0,,0,0,5.7,4,177.9,1010,12.6,15,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-20T03:00:00,69,69,63.8,83.46,0,0,,0,0,5.7,4,175.9,1010,11,15,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-20T04:00:00,68.6,68.6,63.6,83.97,0,0,,0,0,5.6,4,174,1010,9.3,15,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-20T05:00:00,69.8,69.8,63.9,81.61,0,0,,0,0,6,4.2,174.2,1010.3,9.8,13.9,8,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-20T06:00:00,71,71,64.3,79.34,0,0,,0,0,6.5,4.3,174.3,1010.7,10.3,12.9,16,0.1,0,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-20T07:00:00,72.2,72.2,64.7,77.14,0,0,,0,0,6.9,4.5,174.5,1011,10.8,11.9,24,0.1,0,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-20T08:00:00,76.7,76.7,64.3,65.66,0,3,,0,0,6.3,4,226,1011.3,10.1,12.9,183.3,0.7,2,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-20T09:00:00,81.1,82.6,63.9,56.03,0,3,,0,0,5.6,3.6,277.4,1011.7,9.5,13.9,342.7,1.2,3,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-20T10:00:00,85.6,86.7,63.6,47.94,0,3,,0,0,4.9,3.1,328.9,1012,8.8,15,502,1.8,5,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-20T11:00:00,86.4,87.7,63.9,47.17,0,3,,0,0,5.1,3.9,348.1,1010.7,16.7,15,604,2.2,6,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-20T12:00:00,87.2,88.7,64.2,46.41,0,3,,0,0,5.2,4.6,7.3,1009.3,24.7,15,706,2.5,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-20T13:00:00,88.1,89.7,64.5,45.66,0,3,,0,0,5.4,5.4,26.5,1008,32.6,15,808,2.9,8,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-20T14:00:00,85.8,87.6,65.1,50.14,0,7,,0,0,5.7,4.3,64.2,1008,53.3,15,670.7,2.4,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-20T15:00:00,83.5,85.6,65.7,55.08,0,7,,0,0,6.1,3.3,101.9,1008,73.9,15,533.3,1.9,5,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-20T16:00:00,81.2,83.4,66.3,60.55,0,7,rain,0,0,6.5,2.2,139.6,1008,94.6,15,396,1.4,4,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-20T17:00:00,78.5,78.5,66.4,66.42,0,7,,0,0,7.8,3.6,155.5,1008.7,65.3,13.8,264,0.9,3,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-20T18:00:00,75.8,75.8,66.5,72.93,0,7,,0,0,9.2,4.9,171.5,1009.3,36,12.7,132,0.5,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-20T19:00:00,73.1,73.1,66.6,80.16,0,7,,0,0,10.5,6.3,187.4,1010,6.7,11.6,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-20T20:00:00,72.8,72.8,66.4,80.47,0,0,,0,0,9.2,5.7,183.8,1010.7,11.8,12.7,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-20T21:00:00,72.4,72.4,66.2,80.78,0,0,,0,0,7.8,5.2,180.1,1011.3,17,13.8,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-20T22:00:00,72.1,72.1,65.9,81.09,0.004,0,rain,0,0,6.5,4.7,176.5,1012,22.1,15,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-20T23:00:00,71.4,71.4,65.5,81.72,0,0,,0,0,6,4.5,177.7,1011.7,17,15,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-21T00:00:00,70.7,70.7,65.1,82.36,0,0,,0,0,5.6,4.3,178.9,1011.3,11.9,15,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-21T01:00:00,70.1,70.1,64.7,83.01,0,0,,0,0,5.1,4,180.1,1011,6.8,15,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-21T02:00:00,69.8,69.8,64.5,83.34,0,0,,0,0,5.2,4.2,180.9,1011,11.6,15,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-21T03:00:00,69.5,69.5,64.3,83.67,0,0,,0,0,5.3,4.3,181.8,1011,16.5,15,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-21T04:00:00,69.2,69.2,64.1,84,0,0,,0,0,5.4,4.5,182.6,1011,21.3,15,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-21T05:00:00,70.4,70.4,64.2,80.8,0,0,,0,0,4.8,3.8,173.2,1011.3,14.8,15,8,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-07-21T06:00:00,71.7,71.7,64.4,77.74,0,0,,0,0,4.3,3.1,163.8,1011.7,8.3,15,16,0.1,0,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-21T07:00:00,72.9,72.9,64.5,74.82,0,0,,0,0,3.8,2.5,154.4,1012,1.8,15,24,0.1,0,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-21T08:00:00,77.1,77.1,64.2,64.35,0,7,,0,0,4.2,3,106.8,1012,4.1,15,182.3,0.7,2,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-21T09:00:00,81.3,82.8,63.9,55.48,0,7,,0,0,4.5,3.5,59.1,1012,6.5,15,340.7,1.2,3,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-21T10:00:00,85.6,86.7,63.6,47.94,0,7,,0,0,4.9,4,11.5,1012,8.8,15,499,1.8,5,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-21T11:00:00,85.6,87,64.2,48.87,0,7,,0,0,5.2,6,10,1011.3,25.3,15,598.3,2.2,6,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-21T12:00:00,85.7,87.4,64.8,49.81,0,7,,0,0,5.5,8.1,8.4,1010.7,41.7,15,697.7,2.5,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-21T13:00:00,85.7,87.7,65.4,50.76,0,7,,0,0,5.8,10.1,6.9,1010,58.2,15,797,2.9,8,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-21T14:00:00,84.5,86.5,65.6,53.29,0,19,,0,0,5.9,7.7,47,1009.7,60.2,15,627.7,2.3,6,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-21T15:00:00,83.2,85.3,65.9,55.96,0,19,,0,0,6,5.3,87.1,1009.3,62.2,15,458.3,1.6,5,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-21T16:00:00,81.9,84.1,66.1,58.78,0,19,,0,0,6,2.9,127.2,1009,64.2,15,289,1,3,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-21T17:00:00,79.8,79.8,66.5,63.74,0,19,,0,0,5.6,3.1,142.3,1009.7,64,13.8,192.7,0.7,2,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-21T18:00:00,77.7,77.7,66.8,69.15,0,19,,0,0,5.1,3.2,157.3,1010.3,63.9,12.7,96.3,0.3,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-21T19:00:00,75.6,75.6,67.2,75.06,0.004,19,rain,0,0,4.7,3.4,172.4,1011,63.7,11.6,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-21T20:00:00,74.7,74.7,67.3,77.51,0,7,,0,0,5,3.7,177.4,1011.7,68.1,12.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-21T21:00:00,73.8,73.8,67.3,80.05,0,7,,0,0,5.3,4.1,182.5,1012.3,72.4,12.6,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-21T22:00:00,72.9,72.9,67.4,82.68,0,7,,0,0,5.6,4.5,187.5,1013,76.8,13.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-21T23:00:00,72.5,72.5,66.9,82.65,0,7,,0,0,5,4.2,185.1,1012.3,82.5,13.7,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-22T00:00:00,72.1,72.1,66.5,82.62,0,7,,0,0,4.4,3.9,182.7,1011.7,88.3,14.4,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-07-22T01:00:00,71.7,71.7,66.1,82.6,0,7,,0,0,3.8,3.6,180.3,1011,94,15,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-22T02:00:00,71.4,71.4,65.9,82.75,0,0,,0,0,3.6,3.4,180.4,1011,96,15,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-22T03:00:00,71.1,71.1,65.6,82.9,0,0,,0,0,3.4,3.3,180.6,1011,98,15,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-22T04:00:00,70.8,70.8,65.4,83.06,0,0,,0,0,3.1,3.1,180.7,1011,100,15,0,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-22T05:00:00,72,72,65.5,80.08,0,0,,0,0,2.8,2.7,177.3,1011.3,95.8,15,8,0,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-22T06:00:00,73.2,73.2,65.6,77.22,0,0,,0,0,2.5,2.2,173.8,1011.7,91.7,15,16,0.1,0,0,Overcast,cloudy,
"Pemalang, Indonesia",2026-07-22T07:00:00,74.4,74.4,65.7,74.48,0,0,,0,0,2.2,1.8,170.4,1012,87.5,15,24,0.1,0,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-22T08:00:00,78.1,78.1,66.1,66.78,0,7,,0,0,2.5,2.8,113.1,1012,62.1,15,181.3,0.7,2,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-22T09:00:00,81.7,84,66.5,59.99,0,7,,0,0,2.8,3.7,55.8,1012,36.6,15,338.7,1.2,3,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-22T10:00:00,85.4,88.1,66.8,53.98,0,7,,0,0,3.1,4.7,358.5,1012,11.2,15,496,1.8,5,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-22T11:00:00,86.2,89,66.8,52.55,0,7,,0,0,4.4,6.2,358.3,1011,11.3,15,611,2.2,6,0,Clear,clear-day,
"Pemalang, Indonesia",2026-07-22T12:00:00,87.1,89.9,66.8,51.16,0,7,,0,0,5.7,7.7,358.2,1010,11.5,15,726,2.6,7,10,Clear,clear-day,
"Pemalang, Indonesia",2026-07-22T13:00:00,87.9,90.8,66.8,49.81,0,7,,0,0,6.9,9.2,358,1009,11.6,15,841,3,8,10,Clear,clear-day,
"Pemalang, Indonesia",2026-07-22T14:00:00,86.2,89.2,67.3,53.53,0,16,,0,0,6.1,8.2,8,1008.7,25.2,15,757.3,2.7,8,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-22T15:00:00,84.4,87.5,67.8,57.54,0,16,,0,0,5.3,7.2,17.9,1008.3,38.9,15,673.7,2.4,7,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-22T16:00:00,82.7,85.8,68.3,61.87,0,16,,0,0,4.5,6.3,27.9,1008,52.5,15,590,2.1,6,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-22T17:00:00,80.3,83.1,68.5,67.31,0,16,,0,0,3.7,4.6,62.6,1008.7,68.3,13.9,393.3,1.4,4,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-07-22T18:00:00,78,78,68.7,73.29,0,16,,0,0,2.8,3,97.3,1009.3,84.2,12.8,196.7,0.7,0,10,Partially cloudy,partly-cloudy-night,
